date,Global_active_energy_kWh,Global_reactive_energy_kWh,Voltage,Global_intensity,Sub_metering_1_Wh,Sub_metering_2_Wh,Sub_metering_3_Wh,next_day_energy_kWh
2007-04-20,13.709666666666667,2.4274333333333327,240.1328958333333,2.494861111111111,1069.0,359.99999999999994,3499.0,27.894266666666667
2007-06-17,32.4515,3.9968999999999992,240.2191805555556,5.769305555555556,4124.0,5038.0,8734.0,11.3079
2007-10-04,25.30763333333333,2.3074666666666657,239.20507638888887,4.454583333333333,2400.0,444.0,9710.0,23.234866666666665
2010-10-04,29.59933333333333,3.126399999999999,240.6214583333333,5.197916666666666,1708.9999999999998,722.0,8252.0,30.9104
2010-03-15,29.864166666666662,2.7385333333333324,242.29575,5.178333333333334,778.0000000000001,436.0,15053.0,25.710833333333333
2007-10-11,28.8741,2.5517999999999987,238.44415277777776,5.109027777777778,2629.9999999999995,413.9999999999999,7806.0,31.9084
2010-08-10,9.0793,3.0301333333333327,241.95466666666667,1.664861111111111,0.0,525.0,4141.0,9.033366666666666
2009-06-02,18.1773,3.728266666666666,241.6302986111111,3.367777777777778,0.0,506.0,7892.0,22.60963333333333
2009-02-02,26.721666666666664,1.7764666666666658,244.8748263888889,4.581111111111111,1159.0,232.0,10915.0,31.13983333333333
2009-10-16,25.281,2.423066666666666,240.246,4.415138888888889,0.0,482.0,11136.0,45.70133333333334
2010-07-08,20.210866666666668,4.1149,240.304125,3.6294444444444447,857.0,1350.0,8459.0,18.057966666666665
2007-08-14,15.6865,2.2001666666666657,237.07638888888889,2.8541666666666665,951.0,685.0,6256.0,19.86433333333333
2007-03-15,31.413566666666668,2.6554333333333324,240.28049305555555,5.523194444444445,0.0,3263.0,11036.0,28.367566666666665
2009-03-26,20.1834,1.9958333333333325,242.9357569444444,3.501666666666667,0.0,312.0,8596.0,28.56543333333333
2009-06-21,14.252366666666669,2.692099999999999,241.2867569444444,2.5322222222222224,1038.9999999999998,412.0,6002.0,18.234966666666665
2008-05-18,30.065966666666668,4.241533333333332,239.6826875,5.409444444444444,1775.0,5355.0,8626.0,17.171033333333334
2009-04-26,29.693766666666665,3.8269666666666655,241.8649236111111,5.242083333333333,3053.0,3017.0000000000005,10561.0,22.52713333333333
2010-08-02,9.158033333333332,3.0540666666666656,240.89735416666664,1.7008333333333334,0.0,536.0,4191.0,10.253533333333332
2009-04-07,24.00153333333333,2.5455333333333323,241.98941666666667,4.23125,1103.0,338.0,9121.0,25.576666666666668
2008-09-01,20.791833333333333,3.0747666666666658,239.9159097222222,3.7325,950.0,521.0,10183.0,23.069233333333333
2010-10-10,33.31506666666667,5.4574333333333325,240.3423472222222,5.9181944444444445,3325.0,773.0,10296.999999999998,27.043166666666668
2009-02-11,43.98983333333334,3.989366666666666,242.0975625,7.73125,2985.0,10476.999999999998,12195.0,32.811
2007-10-07,35.1019,2.552966666666666,238.8262777777778,6.207916666666667,2498.0,8255.0,10886.0,18.25403333333333
2007-10-02,36.647733333333335,2.697133333333332,238.49379166666665,6.474027777777778,508.0,8021.999999999999,12815.0,21.3409
2010-10-27,21.00463333333333,2.5638666666666654,246.1087083333333,3.622916666666667,0.0,2058.0,8269.0,24.38876666666667
2010-10-30,35.87833333333333,3.2553333333333323,243.26736805555552,6.229027777777778,2353.0,614.0,15302.999999999998,24.607166666666664
2010-10-02,32.05423333333333,2.768099999999999,240.7034583333333,5.584305555555556,3972.0,741.0,13532.0,30.5114
2009-03-02,24.624033333333333,2.256066666666666,242.24184722222225,4.401111111111111,1560.0,309.99999999999994,6684.0,30.815866666666665
2007-09-13,19.106366666666663,2.765966666666666,239.30983333333333,3.4644444444444447,1175.0,2523.0,3853.0,18.9245
2007-11-13,36.90663333333333,2.349199999999999,241.12297916666668,6.453472222222222,977.9999999999998,4933.0,11076.0,34.13323333333334
2007-12-04,34.4606,2.4169333333333327,241.53597916666664,6.045138888888889,1012.0,5828.0,8561.0,35.885333333333335
2008-03-18,31.959433333333333,2.4573333333333327,241.9289861111112,5.571944444444444,1156.0,4019.0,12544.0,21.807466666666667
2007-02-14,41.64453333333333,3.3751,240.3753888888889,7.315138888888889,3295.0,3793.0,11579.0,33.0891
2008-01-30,27.3441,1.9411666666666656,241.61465277777776,4.826388888888889,0.0,261.0,7261.0,32.56536666666666
2009-06-24,25.581233333333333,3.2386999999999992,240.53718055555555,4.516111111111111,3058.9999999999995,1239.0,14275.0,12.856033333333333
2010-09-01,26.5553,3.0029999999999992,241.26284027777777,4.691666666666666,1947.0,1194.0,13990.0,23.2082
2008-07-21,19.27463333333333,2.8741666666666656,239.10169444444443,3.482083333333333,1698.0,431.0,9189.0,12.337366666666666
2010-07-16,13.6676,3.278799999999999,241.1543472222222,2.487083333333333,0.0,568.0,3854.0,13.4392
2009-11-02,25.07043333333333,2.834699999999999,241.28460416666667,4.4006944444444445,1881.0,471.0,7490.0,37.77813333333334
2009-08-03,8.338299999999998,3.2883333333333327,241.9200694444445,1.5655555555555554,0.0,605.0,3811.0,8.481533333333333
2008-06-07,31.37473333333333,3.106899999999999,238.9844444444444,5.531944444444444,2379.0,2611.0,14593.0,25.705366666666663
2010-02-01,28.22963333333333,2.0797333333333325,243.63174305555552,4.857777777777778,1111.0,367.0,14622.999999999998,35.9572
2009-07-23,17.166666666666668,3.648499999999999,241.94331944444448,3.0527777777777776,926.0,622.0,9064.0,9.3623
2009-01-14,29.65952824858757,2.013018644067796,244.6050649717514,5.106278248587571,2285.576271186441,332.0,10317.203389830507,26.0678
2007-11-19,28.727566666666668,1.8671666666666653,242.76635416666667,5.0062500000000005,1089.0,253.0,10750.0,34.930933333333336
2008-02-27,9.445333333333332,1.4361333333333324,239.5540208333333,1.6341666666666663,0.0,326.0,2969.0,8.4864
2008-10-23,30.508233333333333,2.6867999999999994,240.39904166666665,5.374583333333334,815.0,1435.0,10587.0,35.55376666666667
2010-10-08,25.174266666666664,3.343599999999999,240.98219444444445,4.433472222222222,964.0,709.9999999999999,9927.0,26.863
2010-06-02,16.348300000000002,2.153966666666665,240.33645833333333,2.915833333333333,0.0,655.9999999999999,8454.0,23.23643333333333
2010-04-14,27.672733333333333,2.986633333333333,241.3756111111111,4.8469444444444445,1132.0,5871.0,9194.0,31.202966666666665
2009-01-30,34.3173,2.001566666666666,244.2898333333333,5.917916666666667,1622.0,280.0,12147.0,55.2142
2008-09-12,23.2127,2.971633333333332,239.9683125,4.144583333333333,1867.0,402.0,8738.0,27.1906
2009-10-23,29.29083333333333,3.2783999999999995,241.0962847222222,5.144861111111111,3179.9999999999995,495.0,11696.0,43.57346666666666
2010-08-04,9.055933333333332,2.990533333333332,241.39795138888888,1.6722222222222225,0.0,532.0,4116.0,8.891266666666667
2008-08-25,4.171633333333332,2.7311666666666654,241.47397222222224,0.8083333333333332,0.0,422.0,1436.0,4.292733333333333
2009-10-05,21.2587,2.6923333333333326,241.22052083333327,3.698611111111111,984.0,542.0,7982.999999999999,23.807466666666667
2008-01-23,31.3718,1.7997333333333323,240.9070486111111,5.520277777777778,1116.0,387.0,13359.0,27.41703333333333
2008-03-23,38.7665,2.540766666666665,242.652625,6.790555555555556,6278.999999999999,2111.9999999999995,13878.0,32.939037288135594
2010-01-31,29.9866,2.858599999999999,243.40263888888887,5.202222222222223,1715.0,1380.0,12569.0,28.22963333333333
2008-07-13,20.93828735632184,2.785427586206896,240.2883591954023,3.771566091954023,1694.6551724137933,3164.9999999999995,7058.96551724138,18.965433333333333
2007-11-14,34.13323333333334,2.359833333333333,239.94602777777777,5.940694444444444,1055.0000000000002,294.99999999999994,16345.000000000002,24.866466666666668
2007-03-27,18.419,2.528766666666666,240.60197916666667,3.296527777777778,0.0,3019.0,3697.0,38.8983
2007-11-04,24.761433333333333,2.3133666666666657,240.2055208333333,4.384027777777778,0.0,4387.0,7068.0,25.009866666666667
2009-12-20,19.069433333333333,2.035,247.43500694444444,3.244444444444444,1237.0,313.0,7794.999999999999,33.9161
2007-03-10,41.41186666666667,4.058799999999999,239.80283333333333,7.341944444444445,4130.0,5422.0,10979.0,58.0106
2007-04-25,21.069366666666667,2.745599999999999,234.9411111111111,3.858055555555556,0.0,1469.0,8812.0,21.257766666666665
2009-08-09,16.637233333333334,4.738766666666666,242.04941666666664,3.0572222222222223,1984.0,2380.0,5154.0,17.822633333333332
2006-12-29,52.90653333333333,3.2732333333333328,240.87130555555555,9.271388888888888,1252.0,5162.0,11329.0,46.64385977011494
2008-07-28,13.7634,3.308566666666666,239.9936944444445,2.574305555555556,0.0,509.0,5963.0,19.442633333333333
2007-06-10,22.346866666666667,3.984866666666666,240.84428472222223,4.005694444444445,4202.0,1924.0,5983.0,13.244233333333332
2010-06-13,27.905933333333333,4.228599999999999,241.20292361111112,5.06,4922.0,2516.0,9096.0,20.29973333333333
2010-07-21,17.7361,4.070766666666666,241.7208055555556,3.204861111111111,2030.0,585.0,6178.0,19.407433333333334
2007-09-07,22.274933333333333,3.0289666666666664,239.03170138888888,4.007222222222223,3632.0,551.0,9388.0,24.495866666666668
2010-02-10,32.43072146892656,2.3618384180790954,242.4513017890772,5.608637005649718,1219.0,2976.5762711864404,12220.93220338983,22.829466666666665
2009-01-05,26.73333333333333,2.148966666666666,244.8307777777777,4.63625,1247.0,322.0,8650.0,28.164366666666663
2009-01-18,52.5699,3.4973333333333323,242.64408333333333,9.16763888888889,5648.999999999999,6701.0,12726.999999999998,28.3311
2010-03-04,11.381333333333334,2.0992333333333324,242.99229166666663,2.007222222222222,0.0,436.0,2928.0,18.895433333333333
2009-01-23,31.842266666666667,2.104966666666665,242.7689513888889,5.530833333333334,2078.0,295.0,12146.0,36.6795
2008-04-24,17.3962,2.8654,240.6053263888889,3.058055555555556,1263.0,522.0,5296.0,21.1289
2007-11-18,36.39763333333333,2.6960333333333324,242.26045833333333,6.347638888888889,5201.0,2097.0,7066.0,28.727566666666668
2007-12-11,38.4184,2.2282999999999995,241.4602361111112,6.712222222222223,1050.0,3817.0,12739.999999999998,26.4677
2007-05-08,29.82153333333333,3.026866666666666,234.9062361111111,5.3563888888888895,4581.0,2011.0,8777.0,27.762266666666665
2008-01-06,30.419733333333333,1.949299999999999,239.40729166666665,5.390138888888889,1966.0,2445.0,7824.0,28.263566666666662
2007-10-09,28.130966666666662,2.6633666666666658,238.8791458333333,4.982361111111112,2033.9999999999995,2147.0,9290.0,19.44953333333333
2010-02-19,32.559533333333334,2.252499999999999,241.7074027777778,5.654166666666666,2124.0,397.0,14543.0,33.062133333333335
2009-10-10,33.54593333333333,4.260366666666665,239.7613958333333,5.927222222222222,4509.999999999999,570.0,14811.0,32.31388644067797
2007-05-11,16.319233333333333,2.201599999999999,235.2297569444445,3.0276388888888888,926.0,491.0,6471.0,24.0261
2009-04-27,22.52713333333333,2.6734666666666658,241.00122916666663,4.004166666666667,995.0,376.0,7021.0,28.439766666666667
2008-11-11,40.9325,2.1346666666666656,239.87869444444445,7.183333333333334,2475.0,2288.0,14651.0,36.51567586206897
2009-08-19,14.679033333333331,4.383233333333333,241.54156944444443,2.725972222222222,896.0,812.0,6044.0,12.9287
